 psiR psiI
448 0.009435386155101878 0.055173206771013276
449 -0.018003486186708814 -0.010115307129577821
450 -0.015430350725081365 0.002124446852862111
451 -0.016224896167701265 0.020868913032806687
452 -0.020084977734041602 0.005866804081641648
453 -0.00913947090496998 -0.005184987870862847
454 -0.006682705640900246 0.016958359304426594
455 0.0036175263403961833 -0.014803643345729306
456 -0.01991694358032569 0.015721617433696485
457 -0.004633827449476039 -0.012567091682351147
458 -0.009811070708424163 0.0015837234974406646
459 -0.007556794000321605 -0.002016762160891627
460 -0.007000643156580802 0.014155971681191693
461 -0.004019154732460319 -0.008763127606120769
462 -0.011577619583992118 -0.004783009684640017
463 -0.007462243286537742 0.0017994016436577824
464 0.00045308334785794206 0.024752545279793977
465 -0.007707971809462988 -0.006827283676086433
466 -0.008442754686850145 0.001166065531434279
467 -0.007238388526173695 0.008693577796531782
468 -0.010184965185513713 0.006402286958629797
469 -0.004826753919348531 -0.0038390095326661868
470 -0.005072249496688851 0.005682196216151569
471 -0.0010385006407169235 -0.006797053547879787
472 -0.009481414193232366 0.015919364400184457
473 -0.0030373121884131014 -0.008082038251635676
474 -0.007902557535063798 -0.001238104519621024
475 -0.006829189314621693 0.0018738187670418174
476 -0.010035068088249872 0.004060058095617295
477 -0.0011985038457627368 -0.0061421053343372976
478 -0.005571162981195121 -0.0008604319661028523
479 0.00027974047367931854 -0.003213993171511517
480 0.047346545978296656 0.00825915453674415
481 -0.013258863732988518 0.013912019484116835
482 0.0015063434684936296 0.012101942328622186
483 0.010529525323356688 0.0178889607048575
484 0.001241492712176339 0.0076790214691460626
485 -0.004672397496387444 0.007218671899711836
486 0.010803665533156722 0.012041545519354487
487 -0.0049405713745886495 -0.005233826237405029
488 -0.009653757203860917 0.0077368928391856025
489 -0.004359664595303319 -0.004167473566199108
490 -0.0018638646134845416 0.004334415407056865
491 -0.003852148988763895 -0.00300442624524428
492 0.010887373075847534 0.011112001608940266
493 -0.004735185668949838 -0.00032754176650050086
494 -0.005571162981195232 -0.00086043196610288
495 -0.005289058319100628 0.009317301102165634
496 -0.03484042536337208 0.014039436156279153
497 0.002362472573415953 -0.017210660089995604
498 -0.010671193752663267 -0.006404600956017764
499 -0.013144798045596033 -0.005240703629084484
500 -0.009164764885595991 0.003251572040351509
501 -0.0022008540904137966 -0.008438987441256667
502 -0.01190999209966 -0.003153432358228894
503 0.0011794950005637236 -0.0012853675852212629
504 0.013874442223479992 0.018355215905312396
505 -0.004945446881752205 0.0022771691462106993
506 -0.0023679370953892196 -0.0024967918944283065
507 -0.0038097016962438685 0.011120756295473346
508 -0.014901361684665486 -0.01459899301171072
509 0.0002994125469481393 -0.0018993927971668254
510 -0.002433863516342163 0.011969637242008207
511 0.014038353428849593 -0.009082400816233824
512 0.08229827627263506 0.1208248155689779
513 -0.05622338757531556 -0.0012126712482025022
514 -0.028266505179158553 0.0257108345291248
515 -0.01548905774329877 0.06407576569172495
516 -0.02938850104555321 0.02791413834920159
517 -0.026542950398878218 0.0016160335384103738
518 0.000878890542361066 0.04941500736027859
519 -0.002515167125604548 -0.03169306588034666
520 -0.0355455345504269 0.023046102480010752
521 -0.011380809448038301 -0.022650263519157936
522 -0.018292062797088476 0.011510099627211185
523 -0.009308271670423815 -0.007254708193363428
524 0.0010677025459556212 0.05054754381694709
525 -0.014605146406324916 -0.01306071763301803
526 -0.018003486186708904 -0.010115307129577844
527 -0.028311020622620687 0.009648199103553686
528 -0.04207838528348095 0.020895280611911538
529 0.0026949308743059244 -0.023552452787751137
530 -0.01664575628823218 -0.008836611718268432
531 -0.015866245639770283 -0.0034660026874915244
532 -0.020419547724144383 0.010828937596967052
533 -0.003942219853817598 -0.013515147571002238
534 -0.015443469041724299 -0.004500951560302084
535 -0.002817653381727592 -0.007439354069937591
536 0.0023236345155185347 0.052879026576991936
537 -0.014012378002944012 -0.008862939093442164
538 -0.012615015193686411 -0.00143211973087306
539 -0.01780897764182704 0.016277276563667366
540 -0.019746523446988982 -0.011712183887323563
541 -0.00359665314044831 -0.008422053161859651
542 -0.013258863732988437 0.013912019484116724
543 0.019153811161599324 -0.008936857087786266
544 -0.047647184076260736 0.033426574885588346
545 0.002694930874305869 -0.02355245278775117
546 -0.01310907446504511 -0.014651175286105348
547 -0.02625697364886853 -0.003723048734448916
548 -0.02130809404882377 -0.009848755685400484
549 0.00010999469269360775 -0.01282229560669914
550 -0.0167658214486147 -0.0005863868748654021
551 0.011648369682966163 -0.008327983778572776
552 -0.023116226600440094 0.009484107382038703
553 0.0028602841729617827 -0.01251114441949517
554 -0.009209003338380036 -0.007385737407757525
555 -0.00811323606073443 -0.00267991795281427
556 -0.020401557241633884 -0.002335660122572027
557 0.0035928537362724076 -0.010442512252550372
558 -0.007707971809463073 -0.006827283676086556
559 0.0013152878649955492 -0.006391805060043885
560 0.0041579831438016655 0.049600298650800984
561 -0.01520852617005195 -0.007994033169604403
562 -0.009220728921089478 0.0005794104076233292
563 -0.016663154646153713 0.015294650572922869
564 -0.014463891931279737 -0.0025102231111585305
565 -0.005989844910116467 -0.004423267994582835
566 -0.008902075497038106 0.0141817273587862
567 0.007479012689128281 -0.010030847743753115
568 -0.025317293996039908 -0.01403038144206079
569 0.0091363842224115 -0.011485764309082542
570 -0.00728997003060404 -0.005202102098702461
571 -0.00016470923438061612 -0.010040843569009895
572 -0.009997407984642962 0.012708595334328025
573 0.004213806844680947 -0.006635756853437292
574 0.0023624725734158066 -0.01721066008999563
575 -0.013943689744798062 -0.003928333205739939
576 -0.029898204933425133 0.061423343073920306
