 time energy energy_var energy_MC zPol zPol_var zPol_MC zz1 zz1_var zz1_MC zz2 zz2_var zz2_MC xPol xPol_var xPol_MC xx1 xx1_var xx1_MC xx2 xx2_var xx2_MC tdvpErr tdvpRes dt
33 0.4901421383439447 -16.030035150685425 14.600772684319487 0.0 -1.6188773238612342e-09 0.14111889616364037 0.0 0.48539525669366357 0.03193567885610797 0.0 0.12515315837933347 0.0796942112380493 0.0 0.5164819402241756 0.07319317546837681 0.0 0.449306783236897 0.07966298669529359 0.0 0.23944673321732537 0.11548183046447241 0.0 0.05010080755604929 1.1876504222640025e-05 0.008305305824825877
34 0.4987031334539705 -16.02846388731293 14.533636099126522 0.0 -2.1289279089620194e-09 0.14279576376695896 0.0 0.49204814325919377 0.03148538040898573 0.0 0.13045321232389903 0.08022004605075683 0.0 0.5097308496978644 0.07303747865065462 0.0 0.43995627196808923 0.08037835202675178 0.0 0.23277737207035293 0.11463916021513865 0.0 0.06761781865473082 1.2564797744673832e-05 0.008560995110025787
35 0.5052635760375472 -16.028173297124326 14.475579939797168 0.0 -2.2259659809842347e-09 0.14406356263785514 0.0 0.4969591413703568 0.03116424358444316 0.0 0.13455904694236537 0.08059096091776369 0.0 0.5048016896999137 0.07286009587788005 0.0 0.43297015532139516 0.0808732639709572 0.0 0.22771988028295936 0.11402204358901108 0.0 0.08948065672334415 1.1873016050481971e-05 0.006560442583576772
36 0.5154124282548401 -16.02771598087841 14.383623620426693 0.0 -2.4076353410951157e-09 0.14603499459296776 0.0 0.5042665375588451 0.03070963200857868 0.0 0.1409827671906123 0.08112785190309448 0.0 0.49746571124605543 0.07251548829344431 0.0 0.42232715407596366 0.08157770331161271 0.0 0.21999210156180432 0.11307817302186818 0.0 0.10940796462334146 1.102765408799961e-05 0.010148852217292842
37 0.5245784537904229 -16.02782128110944 14.308830396898648 0.0 -2.3867413739830923e-09 0.14773233743925945 0.0 0.5104407017366054 0.030346200077485803 0.0 0.14669989313225748 0.08154396005682399 0.0 0.49129812833273445 0.07216183274724985 0.0 0.41302303854352784 0.0821815075438729 0.0 0.21353107310612474 0.1121844619915654 0.0 0.1351167567210365 1.0560696385378257e-05 0.009166025535582751
38 0.5359320198802716 -16.026368841762398 14.23575986410526 0.0 -2.390299777554894e-09 0.14963917052857817 0.0 0.5174909973100024 0.02995761026749678 0.0 0.15356696490655775 0.08194271305999976 0.0 0.4841570553001474 0.07171333480693948 0.0 0.4016365236064975 0.08297637485478454 0.0 0.20653559903227153 0.11094196990619502 0.0 0.13995457734018746 1.1386286692263944e-05 0.011353566089848737
39 0.5404734463162111 -16.026284400491313 14.210447470020593 0.0 -2.39523594014468e-09 0.15042140647710245 0.0 0.520186625090358 0.029832043581369243 0.0 0.15637474931044437 0.08209345441077825 0.0 0.481456149940349 0.07155306319126156 0.0 0.39715911927785263 0.08332176520666132 0.0 0.20413470761732833 0.11041834602005159 0.0 0.12487948357606904 1.2673412991851824e-05 0.004541426435939495
40 0.5495562991880901 -16.025800854324526 14.16748087929802 0.0 -2.4220755401316296e-09 0.15183835752985805 0.0 0.5252949329066149 0.029614867431124924 0.0 0.16194007288683243 0.08230821287580925 0.0 0.476317620488668 0.07125626779094586 0.0 0.38825185035741117 0.08406421118413197 0.0 0.2000082412496031 0.10933763709228009 0.0 0.11624945983841206 1.3071944206492602e-05 0.00908285287187899
41 0.5573204885605693 -16.025635589058133 14.13894714853592 0.0 -2.4437011164613054e-09 0.15306038389914192 0.0 0.5293629195862176 0.029488406313925405 0.0 0.16669483762301207 0.08247459616338236 0.0 0.4722393047299158 0.07104898919420978 0.0 0.38079905044719053 0.08474922324488393 0.0 0.19725075209110146 0.10841550811598356 0.0 0.09972289356653519 1.3697367946034368e-05 0.007764189372479154
42 0.5693702280214935 -16.024702883890644 14.109523631773571 0.0 -2.6078006837293444e-09 0.15482652533378555 0.0 0.5350788359439063 0.029393584166960668 0.0 0.17398697078992903 0.08264315804133701 0.0 0.46646509429925886 0.07079284266988542 0.0 0.36944613079347033 0.08589329817392446 0.0 0.19428174084918287 0.106991460851676 0.0 0.08775908812593536 1.4015187035865107e-05 0.012049739460924283
43 0.5845003715775302 -16.02135164433188 14.100381412589064 0.0 -3.12516225398074e-09 0.15712263153919315 0.0 0.5412420672368053 0.029488863221385067 0.0 0.18308331770114794 0.08283730035535944 0.0 0.4600924105339371 0.07057489977682949 0.0 0.3555322429069844 0.08743140775893174 0.0 0.19264410760097 0.10520481402610445 0.0 0.07350977788578039 1.4318422001806029e-05 0.015130143556036679
44 0.6018198755316126 -16.01598084875795 14.117829695473137 0.0 -3.1809796602333407e-09 0.15975684294422804 0.0 0.5469996098548162 0.029864561700723817 0.0 0.19350604991014445 0.08297467696195857 0.0 0.45399919319255577 0.07039055613274936 0.0 0.34020392945559985 0.08923476206125917 0.0 0.1931222018814686 0.10312108063306683 0.0 0.06101939219593 1.4932479890607552e-05 0.017319503954082403
45 0.6224095821384361 -16.00911831285284 14.162092925396205 0.0 -2.162063694743921e-09 0.1626331139978151 0.0 0.5520495686801934 0.030627393583221956 0.0 0.2057743535666205 0.08289853917678945 0.0 0.4485203258731091 0.07012119765306608 0.0 0.32299691957599497 0.09136174757495945 0.0 0.19611810979566596 0.10053759612348856 0.0 0.05105708371472184 1.6342935670381412e-05 0.02058970660682346
46 0.6449864269429342 -16.002353115512918 14.226521308371117 0.0 -1.4918079133119377e-09 0.16547565637563127 0.0 0.5553622563166012 0.031814259374185666 0.0 0.21882033867147255 0.08251605402222992 0.0 0.4447848134029563 0.06965251743434309 0.0 0.30567200266525063 0.09363414741322358 0.0 0.20154112884037617 0.09759046605984276 0.0 0.04398043288067399 1.8008183124381288e-05 0.022576844804498113
47 0.6688221648749205 -15.996440985508954 14.312529038801863 0.0 -1.1510352532217993e-09 0.16819224155735113 0.0 0.5563854294777997 0.033429663581803916 0.0 0.23186698814455878 0.08184001259929238 0.0 0.4433921321165099 0.06893165812906649 0.0 0.28949179385151214 0.09591945103518507 0.0 0.2091486439758018 0.09442832178037329 0.0 0.04405261893769219 1.8372404055928784e-05 0.023835737931986362
48 0.6923611775470444 -15.994130547485117 14.416296437704396 0.0 -1.864797607997737e-09 0.17062705513024523 0.0 0.555227188574102 0.035293040677630366 0.0 0.24391540096610592 0.08094081793251363 0.0 0.4444059706437177 0.06803255400506586 0.0 0.2760987206116586 0.09792330029507754 0.0 0.21809562366026272 0.09143498956937066 0.0 0.05799240166794439 1.8447298159248015e-05 0.02353901267212393
49 0.7146408278725211 -15.994240146879555 14.552474110976929 0.0 -2.2469581056894228e-09 0.17281923294104107 0.0 0.5525593805508464 0.03721816877873686 0.0 0.25464308853936524 0.07994212744415491 0.0 0.44708062862912573 0.06706590791666392 0.0 0.2656529160047907 0.09947887987437208 0.0 0.2273109931265878 0.08887709513827238 0.0 0.08713213489116334 1.9969015772044005e-05 0.022279650325476703
